"Country Name","Country Code","Indicator Name","Indicator Code","2017",
"Finland","FIN","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Finland","FIN","Harmonized Test Scores","HD.HCI.HLOS","548",
"Finland","FIN","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","558",
"Finland","FIN","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","538",
"Finland","FIN","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.814",
"Finland","FIN","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.848",
"Finland","FIN","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.838",
"Finland","FIN","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.857",
"Finland","FIN","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.804",
"Finland","FIN","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.784",
"Finland","FIN","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.772",
"Finland","FIN","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.796",
"Finland","FIN","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.825",
"Finland","FIN","Learning-Adjusted Years of School","HD.HCI.LAYS","12.05",
"Finland","FIN","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","12.29",
"Finland","FIN","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","11.82",
"Finland","FIN","Probability of Survival to Age 5","HD.HCI.MORT","0.9977",
"Finland","FIN","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.998",
"Finland","FIN","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9975",
"Finland","FIN","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9283",
"Finland","FIN","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9594",
"Finland","FIN","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8987",
"France","FRA","Expected Years of School","HD.HCI.EYRS","13.96",
"France","FRA","Expected Years of School, Female","HD.HCI.EYRS.FE","",
"France","FRA","Expected Years of School, Male","HD.HCI.EYRS.MA","",
"France","FRA","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"France","FRA","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"France","FRA","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"France","FRA","Harmonized Test Scores","HD.HCI.HLOS","506",
"France","FRA","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","508",
"France","FRA","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","504",
"France","FRA","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.765",
"France","FRA","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","",
"France","FRA","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","",
"France","FRA","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","",
"France","FRA","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.755",
"France","FRA","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","",
"France","FRA","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","",
"France","FRA","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","",
"France","FRA","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.774",
"France","FRA","Learning-Adjusted Years of School","HD.HCI.LAYS","11.3",
"France","FRA","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","",
"France","FRA","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","",
"France","FRA","Probability of Survival to Age 5","HD.HCI.MORT","0.9958",
"France","FRA","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9962",
"France","FRA","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9954",
"France","FRA","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9256",
"France","FRA","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9519",
"France","FRA","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8998",
"Gabon","GAB","Expected Years of School","HD.HCI.EYRS","8.26",
"Gabon","GAB","Expected Years of School, Female","HD.HCI.EYRS.FE","8.54",
"Gabon","GAB","Expected Years of School, Male","HD.HCI.EYRS.MA","7.93",
"Gabon","GAB","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.8297",
"Gabon","GAB","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.8527",
"Gabon","GAB","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.8077",
"Gabon","GAB","Harmonized Test Scores","HD.HCI.HLOS","456",
"Gabon","GAB","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","454",
"Gabon","GAB","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","458",
"Gabon","GAB","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.453",
"Gabon","GAB","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.468",
"Gabon","GAB","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.441",
"Gabon","GAB","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.492",
"Gabon","GAB","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.426",
"Gabon","GAB","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.439",
"Gabon","GAB","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.409",
"Gabon","GAB","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.465",
"Gabon","GAB","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.478",
"Gabon","GAB","Learning-Adjusted Years of School","HD.HCI.LAYS","6.03",
"Gabon","GAB","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","6.21",
"Gabon","GAB","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","5.81",
"Gabon","GAB","Probability of Survival to Age 5","HD.HCI.MORT","0.9517",
"Gabon","GAB","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9565",
"Gabon","GAB","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9472",
"Gabon","GAB","Survival Rate from Age 15-60","HD.HCI.AMRT","0.7725",
"Gabon","GAB","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.7955",
"Gabon","GAB","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.752",
"Gambia, The","GMB","Expected Years of School","HD.HCI.EYRS","8.96",
"Gambia, The","GMB","Expected Years of School, Female","HD.HCI.EYRS.FE","9.27",
"Gambia, The","GMB","Expected Years of School, Male","HD.HCI.EYRS.MA","",
"Gambia, The","GMB","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.7543",
"Gambia, The","GMB","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.7688",
"Gambia, The","GMB","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.7405",
"Gambia, The","GMB","Harmonized Test Scores","HD.HCI.HLOS","338",
"Gambia, The","GMB","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","340",
"Gambia, The","GMB","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","336",
"Gambia, The","GMB","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.397",
"Gambia, The","GMB","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.41",
"Gambia, The","GMB","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.385",
"Gambia, The","GMB","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.429",
"Gambia, The","GMB","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.371",
"Gambia, The","GMB","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","",
"Gambia, The","GMB","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","",
"Gambia, The","GMB","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","",
"Gambia, The","GMB","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.416",
"Gambia, The","GMB","Learning-Adjusted Years of School","HD.HCI.LAYS","4.84",
"Gambia, The","GMB","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","5.04",
"Gambia, The","GMB","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","",
"Gambia, The","GMB","Probability of Survival to Age 5","HD.HCI.MORT","0.9364",
"Gambia, The","GMB","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9415",
"Gambia, The","GMB","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9316",
"Gambia, The","GMB","Survival Rate from Age 15-60","HD.HCI.AMRT","0.7446",
"Gambia, The","GMB","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.7716",
"Gambia, The","GMB","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.716",
"Georgia","GEO","Expected Years of School","HD.HCI.EYRS","12.48",
"Georgia","GEO","Expected Years of School, Female","HD.HCI.EYRS.FE","12.66",
"Georgia","GEO","Expected Years of School, Male","HD.HCI.EYRS.MA","12.31",
"Georgia","GEO","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.887",
"Georgia","GEO","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Georgia","GEO","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Georgia","GEO","Harmonized Test Scores","HD.HCI.HLOS","445",
"Georgia","GEO","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","455",
"Georgia","GEO","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","435",
"Georgia","GEO","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.614",
"Georgia","GEO","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.643",
"Georgia","GEO","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.625",
"Georgia","GEO","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.659",
"Georgia","GEO","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.596",
"Georgia","GEO","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.554",
"Georgia","GEO","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.524",
"Georgia","GEO","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.581",
"Georgia","GEO","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.629",
"Georgia","GEO","Learning-Adjusted Years of School","HD.HCI.LAYS","8.88",
"Georgia","GEO","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","9.22",
"Georgia","GEO","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","8.57",
"Georgia","GEO","Probability of Survival to Age 5","HD.HCI.MORT","0.9892",
"Georgia","GEO","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9905",
"Georgia","GEO","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9879",
"Georgia","GEO","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8519",
"Georgia","GEO","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9233",
"Georgia","GEO","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7789",
"Germany","DEU","Expected Years of School","HD.HCI.EYRS","13.89",
"Germany","DEU","Expected Years of School, Female","HD.HCI.EYRS.FE","13.79",
"Germany","DEU","Expected Years of School, Male","HD.HCI.EYRS.MA","13.89",
"Germany","DEU","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Germany","DEU","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Germany","DEU","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Germany","DEU","Harmonized Test Scores","HD.HCI.HLOS","528",
"Germany","DEU","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","529",
"Germany","DEU","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","528",
"Germany","DEU","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.795",
"Germany","DEU","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.802",
"Germany","DEU","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.791",
"Germany","DEU","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.813",
"Germany","DEU","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.783",
"Germany","DEU","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.783",
"Germany","DEU","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.769",
"Germany","DEU","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.797",
"Germany","DEU","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.807",
"Germany","DEU","Learning-Adjusted Years of School","HD.HCI.LAYS","11.74",
"Germany","DEU","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","11.66",
"Germany","DEU","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","11.73",
"Germany","DEU","Probability of Survival to Age 5","HD.HCI.MORT","0.9963",
"Germany","DEU","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9966",
"Germany","DEU","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9959",
"Germany","DEU","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9313",
"Germany","DEU","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.953",
"Germany","DEU","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9105",
"Ghana","GHA","Expected Years of School","HD.HCI.EYRS","11.6",
"Ghana","GHA","Expected Years of School, Female","HD.HCI.EYRS.FE","11.68",
"Ghana","GHA","Expected Years of School, Male","HD.HCI.EYRS.MA","11.53",
"Ghana","GHA","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.812",
"Ghana","GHA","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.8302",
"Ghana","GHA","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.7957",
"Ghana","GHA","Harmonized Test Scores","HD.HCI.HLOS","307",
"Ghana","GHA","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","306",
"Ghana","GHA","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","308",
"Ghana","GHA","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.439",
"Ghana","GHA","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.446",
"Ghana","GHA","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.431",
"Ghana","GHA","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.459",
"Ghana","GHA","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.424",
"Ghana","GHA","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.432",
"Ghana","GHA","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.416",
"Ghana","GHA","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.445",
"Ghana","GHA","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.452",
"Ghana","GHA","Learning-Adjusted Years of School","HD.HCI.LAYS","5.7",
"Ghana","GHA","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","5.72",
"Ghana","GHA","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","5.69",
"Ghana","GHA","Probability of Survival to Age 5","HD.HCI.MORT","0.9507",
"Ghana","GHA","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9556",
"Ghana","GHA","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9461",
"Ghana","GHA","Survival Rate from Age 15-60","HD.HCI.AMRT","0.763",
"Ghana","GHA","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.7824",
"Ghana","GHA","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7422",
"Greece","GRC","Expected Years of School","HD.HCI.EYRS","12.88",
"Greece","GRC","Expected Years of School, Female","HD.HCI.EYRS.FE","12.74",
"Greece","GRC","Expected Years of School, Male","HD.HCI.EYRS.MA","12.78",
"Greece","GRC","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Greece","GRC","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Greece","GRC","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Greece","GRC","Harmonized Test Scores","HD.HCI.HLOS","474",
"Greece","GRC","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","482",
"Greece","GRC","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","466",
"Greece","GRC","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.681",
"Greece","GRC","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.694",
"Greece","GRC","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.682",
"Greece","GRC","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.705",
"Greece","GRC","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.668",
"Greece","GRC","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.658",
"Greece","GRC","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.643",
"Greece","GRC","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.673",
"Greece","GRC","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.693",
"Greece","GRC","Learning-Adjusted Years of School","HD.HCI.LAYS","9.77",
"Greece","GRC","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","9.82",
"Greece","GRC","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","9.53",
"Greece","GRC","Probability of Survival to Age 5","HD.HCI.MORT","0.9947",
"Greece","GRC","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9951",
"Greece","GRC","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9943",
"Greece","GRC","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9374",
"Greece","GRC","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9602",
"Greece","GRC","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9152",
"Guatemala","GTM","Expected Years of School","HD.HCI.EYRS","9.7",
"Guatemala","GTM","Expected Years of School, Female","HD.HCI.EYRS.FE","9.62",
"Guatemala","GTM","Expected Years of School, Male","HD.HCI.EYRS.MA","9.77",
"Guatemala","GTM","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.5329",
"Guatemala","GTM","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.5391",
"Guatemala","GTM","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.527",
"Guatemala","GTM","Harmonized Test Scores","HD.HCI.HLOS","405",
"Guatemala","GTM","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","408",
"Guatemala","GTM","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","402",
"Guatemala","GTM","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.46",
"Guatemala","GTM","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.469",
"Guatemala","GTM","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.454",
"Guatemala","GTM","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.482",
"Guatemala","GTM","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.444",
"Guatemala","GTM","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.45",
"Guatemala","GTM","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.433",
"Guatemala","GTM","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.467",
"Guatemala","GTM","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.474",
"Guatemala","GTM","Learning-Adjusted Years of School","HD.HCI.LAYS","6.29",
"Guatemala","GTM","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","6.28",
"Guatemala","GTM","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","6.29",
"Guatemala","GTM","Probability of Survival to Age 5","HD.HCI.MORT","0.9724",
"Guatemala","GTM","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9754",
"Guatemala","GTM","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9696",
"Guatemala","GTM","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8418",
"Guatemala","GTM","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.8899",
"Guatemala","GTM","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7909",
"Guinea","GIN","Expected Years of School","HD.HCI.EYRS","6.95",
"Guinea","GIN","Expected Years of School, Female","HD.HCI.EYRS.FE","6.17",
"Guinea","GIN","Expected Years of School, Male","HD.HCI.EYRS.MA","7.72",
"Guinea","GIN","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.676",
